Simulated discharge at the outlet at every model timestep.
Date_yyyy-mm-dd_hours(iso8601format),Time(hours),Outlet_Discharge(m3/s)
1990-01-07T17:18:54,161.31508,.00000
1990-01-07T18:18:54,162.31508,.00000
1990-01-07T19:18:54,163.31508,.00000
1990-01-07T20:18:54,164.31508,.00000
1990-01-07T21:18:54,165.31508,.00000
1990-01-07T22:18:54,166.31508,.00000
1990-01-07T23:18:54,167.31508,.00000
1990-01-08T00:18:54,168.31508,.00000
1990-01-08T01:18:54,169.31508,.00000
1990-01-08T02:18:54,170.31508,.00000
1990-01-08T03:18:54,171.31508,.00000
1990-01-08T04:18:54,172.31508,.00000
1990-01-08T05:18:54,173.31508,.00000
1990-01-08T06:18:54,174.31508,.00000
1990-01-08T07:18:54,175.31508,.00000
1990-01-08T08:18:54,176.31508,.00000
1990-01-08T09:18:54,177.31508,.00000
1990-01-08T10:18:54,178.31508,.00000
1990-01-08T11:18:54,179.31508,.00000
1990-01-08T12:18:54,180.31508,.00000
1990-01-08T13:18:54,181.31508,.00000
1990-01-08T14:18:54,182.31508,.00000
1990-01-08T15:18:54,183.31508,.00000
1990-01-08T16:18:54,184.31508,.00000
1990-01-08T17:18:54,185.31508,.00000
1990-01-08T18:18:54,186.31508,.00000
1990-01-08T19:18:54,187.31508,.00000
1990-01-08T20:18:54,188.31508,.00000
1990-01-08T21:18:54,189.31508,.00000
1990-01-08T22:18:54,190.31508,.00000
1990-01-08T23:18:54,191.31508,.00000
1990-01-09T00:18:54,192.31508,.00000
1990-01-09T01:18:54,193.31508,.00000
1990-01-09T02:18:54,194.31508,.00000
1990-01-09T03:18:54,195.31508,.00000
1990-01-09T04:18:54,196.31508,.00000
1990-01-09T05:18:54,197.31508,.00000
1990-01-09T06:18:54,198.31508,.00000
1990-01-09T07:18:54,199.31508,.00000
1990-01-09T08:18:54,200.31508,.00000
1990-01-09T09:18:54,201.31508,.00000
1990-01-09T10:18:54,202.31508,.00000
1990-01-09T11:18:54,203.31508,.00000
1990-01-09T12:18:54,204.31508,.00000
1990-01-09T13:18:54,205.31508,.00000
1990-01-09T14:18:54,206.31508,.00000
1990-01-09T15:18:54,207.31508,.00000
1990-01-09T16:18:54,208.31508,.00000
1990-01-09T17:18:54,209.31508,.00000
1990-01-09T18:18:54,210.31508,.00000
1990-01-09T19:18:54,211.31508,.00000
1990-01-09T20:18:54,212.31508,.00000
1990-01-09T21:18:54,213.31508,.00000
1990-01-09T22:18:54,214.31508,.00000
1990-01-09T23:18:54,215.31508,.00000
1990-01-10T00:18:54,216.31508,.00000
1990-01-10T01:18:54,217.31508,.00000
1990-01-10T02:18:54,218.31508,.00000
1990-01-10T03:18:54,219.31508,.00000
1990-01-10T04:18:54,220.31508,.00000
1990-01-10T05:18:54,221.31508,.00000
1990-01-10T06:18:54,222.31508,.00000
1990-01-10T07:18:54,223.31508,.00000
1990-01-10T08:18:54,224.31508,.00000
1990-01-10T09:18:54,225.31508,.00000
1990-01-10T10:18:54,226.31508,.00000
1990-01-10T11:18:54,227.31508,.00000
1990-01-10T12:18:54,228.31508,.00000
1990-01-10T13:18:54,229.31508,.00000
1990-01-10T14:18:54,230.31508,.00000
1990-01-10T15:18:54,231.31508,.00000
1990-01-10T16:18:54,232.31508,.00000
1990-01-10T17:18:54,233.31508,.00000
1990-01-10T18:18:54,234.31508,.00000
1990-01-10T19:18:54,235.31508,.00000
1990-01-10T20:18:54,236.31508,.00000
1990-01-10T21:18:54,237.31508,.00000
1990-01-10T22:18:54,238.31508,.00000
1990-01-10T23:18:54,239.31508,.00000
1990-01-11T00:18:54,240.31508,.00000
1990-01-11T01:18:54,241.31508,.00000
1990-01-11T02:18:54,242.31508,.00000
1990-01-11T03:18:54,243.31508,.00000
1990-01-11T04:18:54,244.31508,.00000
1990-01-11T05:18:54,245.31508,.00000
1990-01-11T06:18:54,246.31508,.00000
1990-01-11T07:18:54,247.31508,.00000
1990-01-11T08:18:54,248.31508,.00000
1990-01-11T09:18:54,249.31508,.00000
1990-01-11T10:18:54,250.31508,.00000
1990-01-11T11:18:54,251.31508,.00000
1990-01-11T12:18:54,252.31508,.00000
1990-01-11T13:18:54,253.31508,.00000
1990-01-11T14:18:54,254.31508,.00000
1990-01-11T15:18:54,255.31508,.00000
1990-01-11T16:18:54,256.31508,.00000
1990-01-11T17:18:54,257.31508,.00000
1990-01-11T18:18:54,258.31508,.00000
1990-01-11T19:18:54,259.31508,.00000
1990-01-11T20:18:54,260.31508,.00000
1990-01-11T21:18:54,261.31508,.00000
1990-01-11T22:18:54,262.31508,.00000
1990-01-11T23:18:54,263.31508,.00000
1990-01-12T00:18:54,264.31508,.00000
1990-01-12T01:18:54,265.31508,.00000
1990-01-12T02:18:54,266.31508,.00000
1990-01-12T03:18:54,267.31508,.00000
1990-01-12T04:18:54,268.31508,.00000
1990-01-12T05:18:54,269.31508,.00000
1990-01-12T06:18:54,270.31508,.00000
