Simulated discharge(m3/s) at the outlet - regular timestep    1.00 hours. Simulated discharge is the mean value over the timestep with the date at the end of the timestep
Date_yyyy/mm/dd_hours(iso8601format),Time(hours),Outlet-118,Channel-84,Channel-84,Channel-101,Channel-112
1977-10-01T01:00:00,1.000,.00000,.15491,.00000,.62979,1.01914
1977-10-01T02:00:00,2.000,.05559,.09888,.00000,.53618,.62752
1977-10-01T03:00:00,3.000,.39936,.07467,.00000,.51514,.55001
1977-10-01T04:00:00,4.000,.71742,.06198,.00000,.51096,.53609
1977-10-01T05:00:00,5.000,.89238,.05424,.00000,.50726,.53354
1977-10-01T06:00:00,6.000,.96652,.04873,.00000,.50418,.53042
1977-10-01T07:00:00,7.000,.98431,.04441,.00000,.50611,.52566
1977-10-01T08:00:00,8.000,.97561,.04069,.00000,.51691,.52045
1977-10-01T09:00:00,9.000,.95656,.03740,.00000,.53801,.51661
1977-10-01T10:00:00,10.000,.93523,.03439,.00000,.56910,.51592
1977-10-01T11:00:00,11.000,.91608,.03161,.00000,.60703,.52032
1977-10-01T12:00:00,12.000,.90171,.02911,.00000,.64576,.53093
1977-10-01T13:00:00,13.000,.89231,.02677,.00000,.68176,.54884
1977-10-01T14:00:00,14.000,.88869,.02468,.00000,.70871,.57231
1977-10-01T15:00:00,15.000,.89038,.02275,.00000,.72573,.60028
1977-10-01T16:00:00,16.000,.89718,.02097,.00000,.73155,.62964
1977-10-01T17:00:00,17.000,.90812,.01936,.00000,.72681,.65658
1977-10-01T18:00:00,18.000,.92146,.01791,.00000,.71354,.67785
1977-10-01T19:00:00,19.000,.93510,.01663,.00000,.69447,.69184
1977-10-01T20:00:00,20.000,.94814,.01540,.00000,.66967,.69864
1977-10-01T21:00:00,21.000,.95753,.01430,.00000,.64216,.69722
1977-10-01T22:00:00,22.000,.96233,.01332,.00000,.61362,.68946
1977-10-01T23:00:00,23.000,.96157,.01242,.00000,.58409,.67595
1977-10-02T00:00:00,24.000,.95471,.01156,.00000,.55325,.65734
1977-10-02T01:00:00,25.000,.94324,.01084,.00000,.52598,.63758
1977-10-02T02:00:00,26.000,.92656,.01016,.00000,.49831,.61494
1977-10-02T03:00:00,27.000,.90341,.00947,.00000,.46918,.58862
1977-10-02T04:00:00,28.000,.87933,.00891,.00000,.44448,.56453
1977-10-02T05:00:00,29.000,.85275,.00838,.00000,.42083,.54019
1977-10-02T06:00:00,30.000,.82435,.00790,.00000,.39832,.51599
1977-10-02T07:00:00,31.000,.79478,.00745,.00000,.37702,.49225
1977-10-02T08:00:00,32.000,.76465,.00703,.00000,.35695,.46919
1977-10-02T09:00:00,33.000,.73485,.00664,.00000,.33835,.44729
1977-10-02T10:00:00,34.000,.70559,.00629,.00000,.32103,.42648
1977-10-02T11:00:00,35.000,.67690,.00597,.00000,.30480,.40664
1977-10-02T12:00:00,36.000,.64897,.00566,.00000,.28959,.38777
1977-10-02T13:00:00,37.000,.62192,.00538,.00000,.27534,.36987
1977-10-02T14:00:00,38.000,.59584,.00512,.00000,.26197,.35290
1977-10-02T15:00:00,39.000,.57079,.00487,.00000,.24945,.33685
1977-10-02T16:00:00,40.000,.54679,.00464,.00000,.23770,.32166
1977-10-02T17:00:00,41.000,.52386,.00443,.00000,.22667,.30731
1977-10-02T18:00:00,42.000,.50197,.00423,.00000,.21632,.29375
1977-10-02T19:00:00,43.000,.48112,.00404,.00000,.20660,.28094
1977-10-02T20:00:00,44.000,.46126,.00386,.00000,.19746,.26884
1977-10-02T21:00:00,45.000,.44238,.00370,.00000,.18886,.25741
1977-10-02T22:00:00,46.000,.42443,.00354,.00000,.18076,.24661
1977-10-02T23:00:00,47.000,.40737,.00339,.00000,.17314,.23640
1977-10-03T00:00:00,48.000,.39117,.00326,.00000,.16596,.22674
1977-10-03T01:00:00,49.000,.37577,.00313,.00000,.15918,.21761
1977-10-03T02:00:00,50.000,.36114,.00300,.00000,.15279,.20897
1977-10-03T03:00:00,51.000,.34725,.00289,.00000,.14674,.20078
1977-10-03T04:00:00,52.000,.33405,.00278,.00000,.14103,.19303
1977-10-03T05:00:00,53.000,.32150,.00268,.00000,.13563,.18569
1977-10-03T06:00:00,54.000,.30957,.00258,.00000,.13052,.17872
1977-10-03T07:00:00,55.000,.29822,.00249,.00000,.12568,.17211
1977-10-03T08:00:00,56.000,.28743,.00240,.00000,.12109,.16584
1977-10-03T09:00:00,57.000,.27716,.00232,.00000,.11674,.15988
1977-10-03T10:00:00,58.000,.26739,.00224,.00000,.11261,.15422
1977-10-03T11:00:00,59.000,.25808,.00216,.00000,.10868,.14884
1977-10-03T12:00:00,60.000,.24921,.00209,.00000,.10495,.14371
1977-10-03T13:00:00,61.000,.24075,.00202,.00000,.10141,.13884
1977-10-03T14:00:00,62.000,.23269,.00196,.00000,.09804,.13420
1977-10-03T15:00:00,63.000,.22500,.00190,.00000,.09483,.12977
1977-10-03T16:00:00,64.000,.21765,.00184,.00000,.09177,.12555
1977-10-03T17:00:00,65.000,.21064,.00178,.00000,.08885,.12153
1977-10-03T18:00:00,66.000,.20395,.00173,.00000,.08607,.11769
1977-10-03T19:00:00,67.000,.19755,.00168,.00000,.08342,.11402
1977-10-03T20:00:00,68.000,.19143,.00163,.00000,.08089,.11052
1977-10-03T21:00:00,69.000,.18558,.00159,.00000,.07847,.10717
1977-10-03T22:00:00,70.000,.17997,.00154,.00000,.07616,.10397
1977-10-03T23:00:00,71.000,.17461,.00150,.00000,.07395,.10091
1977-10-04T00:00:00,72.000,.16948,.00146,.00000,.07184,.09797
1977-10-04T01:00:00,73.000,.16455,.00142,.00000,.06981,.09517
1977-10-04T02:00:00,74.000,.15984,.00139,.00000,.06787,.09247
1977-10-04T03:00:00,75.000,.15531,.00135,.00000,.06602,.08990
1977-10-04T04:00:00,76.000,.15097,.00132,.00000,.06424,.08742
1977-10-04T05:00:00,77.000,.14680,.00128,.00000,.06253,.08505
1977-10-04T06:00:00,78.000,.14280,.00125,.00000,.06090,.08277
1977-10-04T07:00:00,79.000,.13896,.00122,.00000,.05932,.08058
1977-10-04T08:00:00,80.000,.13527,.00119,.00000,.05782,.07848
1977-10-04T09:00:00,81.000,.13172,.00117,.00000,.05637,.07647
1977-10-04T10:00:00,82.000,.12830,.00114,.00000,.05498,.07452
1977-10-04T11:00:00,83.000,.12502,.00111,.00000,.05364,.07266
1977-10-04T12:00:00,84.000,.12186,.00109,.00000,.05235,.07086
1977-10-04T13:00:00,85.000,.11882,.00107,.00000,.05111,.06913
1977-10-04T14:00:00,86.000,.11589,.00104,.00000,.04992,.06747
1977-10-04T15:00:00,87.000,.11306,.00102,.00000,.04878,.06587
1977-10-04T16:00:00,88.000,.11034,.00100,.00000,.04767,.06433
1977-10-04T17:00:00,89.000,.10772,.00098,.00000,.04661,.06284
1977-10-04T18:00:00,90.000,.10519,.00096,.00000,.04558,.06140
1977-10-04T19:00:00,91.000,.10275,.00094,.00000,.04459,.06002
1977-10-04T20:00:00,92.000,.10039,.00092,.00000,.04364,.05869
1977-10-04T21:00:00,93.000,.09812,.00091,.00000,.04272,.05740
1977-10-04T22:00:00,94.000,.09593,.00089,.00000,.04183,.05615
1977-10-04T23:00:00,95.000,.09381,.00087,.00000,.04098,.05495
1977-10-05T00:00:00,96.000,.09176,.00086,.00000,.04015,.05379
1977-10-05T01:00:00,97.000,.08978,.00084,.00000,.03935,.05267
1977-10-05T02:00:00,98.000,.08787,.00083,.00000,.03858,.05159
1977-10-05T03:00:00,99.000,.08601,.00081,.00000,.03783,.05054
1977-10-05T04:00:00,100.000,.08422,.00080,.00000,.03711,.04953
1977-10-05T05:00:00,101.000,.08249,.00079,.00000,.03641,.04855
1977-10-05T06:00:00,102.000,.08082,.00077,.00000,.03574,.04760
1977-10-05T07:00:00,103.000,.07919,.00076,.00000,.03509,.04669
1977-10-05T08:00:00,104.000,.07762,.00075,.00000,.03446,.04580
1977-10-05T09:00:00,105.000,.07610,.00074,.00000,.03384,.04494
1977-10-05T10:00:00,106.000,.07463,.00073,.00000,.03325,.04410
1977-10-05T11:00:00,107.000,.07320,.00072,.00000,.03268,.04330
1977-10-05T12:00:00,108.000,.07181,.00071,.00000,.03213,.04252
1977-10-05T13:00:00,109.000,.07047,.00070,.00000,.03159,.04176
1977-10-05T14:00:00,110.000,.06917,.00069,.00000,.03107,.04102
1977-10-05T15:00:00,111.000,.06790,.00068,.00000,.03056,.04031
1977-10-05T16:00:00,112.000,.06668,.00067,.00000,.03007,.03962
1977-10-05T17:00:00,113.000,.06549,.00066,.00000,.02960,.03895
1977-10-05T18:00:00,114.000,.06433,.00065,.00000,.02914,.03830
1977-10-05T19:00:00,115.000,.06321,.00064,.00000,.02869,.03767
1977-10-05T20:00:00,116.000,.06213,.00063,.00000,.02826,.03705
1977-10-05T21:00:00,117.000,.06107,.00062,.00000,.02784,.03646
1977-10-05T22:00:00,118.000,.06334,.00121,.00000,.02997,.03878
1977-10-05T23:00:00,119.000,.11301,.02231,.00217,.07567,.10093
1977-10-06T00:00:00,120.000,.24952,.25073,.26146,.58759,.27252
1977-10-06T01:00:00,121.000,.44877,2.12462,1.19972,8.72805,.46984
1977-10-06T02:00:00,122.000,.80480,8.07444,2.45192,50.48338,4.77026
1977-10-06T03:00:00,123.000,9.19504,19.81478,3.63902,186.88834,81.16331
1977-10-06T04:00:00,124.000,202.37699,31.98042,4.61599,517.96336,387.83395
1977-10-06T05:00:00,125.000,677.06213,41.52468,5.38227,697.62996,664.45199
1977-10-06T06:00:00,126.000,1014.18628,46.12153,5.03811,822.03404,807.25729
1977-10-06T07:00:00,127.000,1207.97518,41.92054,3.54845,889.61046,897.39873
1977-10-06T08:00:00,128.000,1227.96043,33.90360,2.21159,849.72762,884.61720
1977-10-06T09:00:00,129.000,1103.08834,26.90486,1.39202,729.54508,776.20387
1977-10-06T10:00:00,130.000,927.50977,21.27595,.84203,597.01145,645.79884
1977-10-06T11:00:00,131.000,740.08934,16.68840,.46693,446.86819,499.61441
1977-10-06T12:00:00,132.000,565.77178,13.00405,.22374,322.00499,368.17290
1977-10-06T13:00:00,133.000,427.37279,10.21196,.07488,233.31871,270.74725
1977-10-06T14:00:00,134.000,321.84102,8.09294,.00514,169.67883,199.50005
1977-10-06T15:00:00,135.000,245.96052,6.52126,.00000,125.74611,149.53065
1977-10-06T16:00:00,136.000,190.61118,5.27561,.00000,94.86758,113.85457
1977-10-06T17:00:00,137.000,146.83191,4.18815,.00000,71.27311,86.24566
1977-10-06T18:00:00,138.000,117.63541,3.39637,.00000,55.95947,68.19182
1977-10-06T19:00:00,139.000,93.91112,2.71428,.00000,43.84200,53.78493
1977-10-06T20:00:00,140.000,80.05420,2.31266,.00000,36.97442,45.54786
1977-10-06T21:00:00,141.000,64.98636,1.87803,.00000,29.63239,36.64584
1977-10-06T22:00:00,142.000,53.20449,1.53487,.00000,24.07684,29.84351
1977-10-06T23:00:00,143.000,43.75812,1.23946,.00000,19.68994,24.49268
1977-10-07T00:00:00,144.000,36.61731,1.00120,.00000,16.37699,20.47409
1977-10-07T01:00:00,145.000,30.72946,.79571,.00000,13.64140,17.16131
1977-10-07T02:00:00,146.000,25.96360,.62550,.00000,11.42787,14.47632
1977-10-07T03:00:00,147.000,22.17215,.49059,.00000,9.67153,12.33841
1977-10-07T04:00:00,148.000,19.12394,.38533,.00000,8.26491,10.61939
1977-10-07T05:00:00,149.000,16.30195,.29541,.00000,6.97016,9.02880
1977-10-07T06:00:00,150.000,14.22911,.23607,.00000,6.02570,7.86160
1977-10-07T07:00:00,151.000,12.46692,.19065,.00000,5.22934,6.87069
1977-10-07T08:00:00,152.000,10.72806,.15073,.00000,4.45267,5.89521
1977-10-07T09:00:00,153.000,9.45540,.12463,.00000,3.89213,5.18386
1977-10-07T10:00:00,154.000,8.35015,.10393,.00000,3.41176,4.56848
1977-10-07T11:00:00,155.000,7.39864,.08754,.00000,3.00369,4.04094
1977-10-07T12:00:00,156.000,6.58823,.07459,.00000,2.66047,3.59348
1977-10-07T13:00:00,157.000,5.88663,.06410,.00000,2.36669,3.20755
1977-10-07T14:00:00,158.000,5.27677,.05551,.00000,2.11388,2.87325
1977-10-07T15:00:00,159.000,4.74505,.04841,.00000,1.89539,2.58270
1977-10-07T16:00:00,160.000,4.28007,.04250,.00000,1.70577,2.32932
1977-10-07T17:00:00,161.000,3.87228,.03753,.00000,1.54047,2.10759
1977-10-07T18:00:00,162.000,3.51358,.03333,.00000,1.39579,1.91287
1977-10-07T19:00:00,163.000,3.19708,.02974,.00000,1.26868,1.74128
1977-10-07T20:00:00,164.000,2.91699,.02668,.00000,1.15654,1.58955
1977-10-07T21:00:00,165.000,2.66836,.02403,.00000,1.05727,1.45495
1977-10-07T22:00:00,166.000,2.44704,.02173,.00000,.96908,1.33517
1977-10-07T23:00:00,167.000,2.24945,.01973,.00000,.89046,1.22823
1977-10-08T00:00:00,168.000,2.07257,.01798,.00000,.82016,1.13247
1977-10-08T01:00:00,169.000,1.91379,.01644,.00000,.75710,1.04648
1977-10-08T02:00:00,170.000,1.77090,.01508,.00000,.70036,.96905
1977-10-08T03:00:00,171.000,1.64197,.01387,.00000,.64916,.89913
1977-10-08T04:00:00,172.000,1.52536,.01279,.00000,.60281,.83584
1977-10-08T05:00:00,173.000,1.41964,.01183,.00000,.56074,.77839
1977-10-08T06:00:00,174.000,1.32357,.01097,.00000,.52245,.72612
1977-10-08T07:00:00,175.000,1.23607,.01019,.00000,.48752,.67846
1977-10-08T08:00:00,176.000,1.15622,.00950,.00000,.45557,.63490
1977-10-08T09:00:00,177.000,1.08318,.00886,.00000,.42629,.59499
1977-10-08T10:00:00,178.000,1.01625,.00829,.00000,.39940,.55835
1977-10-08T11:00:00,179.000,.95478,.00777,.00000,.37467,.52465
1977-10-08T12:00:00,180.000,.90567,.00743,.00000,.35528,.49834
1977-10-08T13:00:00,181.000,.87308,.00744,.00000,.34360,.48284
1977-10-08T14:00:00,182.000,.84276,.00766,.00000,.33258,.47019
1977-10-08T15:00:00,183.000,.80616,.00750,.00000,.31531,.45049
1977-10-08T16:00:00,184.000,.76582,.00705,.00000,.29580,.42602
1977-10-08T17:00:00,185.000,.72628,.00665,.00000,.27800,.40226
1977-10-08T18:00:00,186.000,.69398,.00641,.00000,.26421,.38324
1977-10-08T19:00:00,187.000,.66365,.00619,.00000,.25123,.36504
1977-10-08T20:00:00,188.000,.63012,.00583,.00000,.23664,.34397
1977-10-08T21:00:00,189.000,.60063,.00552,.00000,.22444,.32577
1977-10-08T22:00:00,190.000,.56869,.00521,.00000,.21192,.30656
1977-10-08T23:00:00,191.000,.54262,.00497,.00000,.20215,.29124
1977-10-09T00:00:00,192.000,.51548,.00473,.00000,.19234,.27563
1977-10-09T01:00:00,193.000,.48928,.00451,.00000,.18320,.26089
1977-10-09T02:00:00,194.000,.46647,.00432,.00000,.17549,.24833
1977-10-09T03:00:00,195.000,.44479,.00415,.00000,.16835,.23660
1977-10-09T04:00:00,196.000,.42455,.00399,.00000,.16183,.22584
1977-10-09T05:00:00,197.000,.40575,.00384,.00000,.15591,.21599
1977-10-09T06:00:00,198.000,.38811,.00370,.00000,.15044,.20689
1977-10-09T07:00:00,199.000,.37157,.00358,.00000,.14538,.19846
1977-10-09T08:00:00,200.000,.35606,.00345,.00000,.14069,.19065
1977-10-09T09:00:00,201.000,.34152,.00334,.00000,.13631,.18340
1977-10-09T10:00:00,202.000,.33079,.00378,.00000,.13429,.17860
1977-10-09T11:00:00,203.000,.32606,.00600,.00000,.13763,.17810
1977-10-09T12:00:00,204.000,.31799,.00753,.00000,.14279,.17498
1977-10-09T13:00:00,205.000,.30623,.00696,.00000,.14404,.16901
1977-10-09T14:00:00,206.000,.29489,.00637,.00000,.14364,.16379
1977-10-09T15:00:00,207.000,.28435,.00590,.00000,.14224,.15952
1977-10-09T16:00:00,208.000,.27435,.00550,.00000,.14012,.15598
1977-10-09T17:00:00,209.000,.26516,.00517,.00000,.13757,.15309
1977-10-09T18:00:00,210.000,.25703,.00489,.00000,.13491,.15073
1977-10-09T19:00:00,211.000,.24920,.00464,.00000,.13202,.14852
1977-10-09T20:00:00,212.000,.24250,.00443,.00000,.12929,.14658
1977-10-09T21:00:00,213.000,.23576,.00422,.00000,.12634,.14449
1977-10-09T22:00:00,214.000,.23026,.00405,.00000,.12378,.14260
1977-10-09T23:00:00,215.000,.22504,.00390,.00000,.12126,.14062
1977-10-10T00:00:00,216.000,.22011,.00375,.00000,.11878,.13855
1977-10-10T01:00:00,217.000,.21544,.00362,.00000,.11636,.13639
1977-10-10T02:00:00,218.000,.21104,.00349,.00000,.11401,.13417
1977-10-10T03:00:00,219.000,.20700,.00337,.00000,.11180,.13200
1977-10-10T04:00:00,220.000,.20313,.00327,.00000,.10965,.12981
1977-10-10T05:00:00,221.000,.19941,.00316,.00000,.10752,.12762
1977-10-10T06:00:00,222.000,.19580,.00307,.00000,.10543,.12543
1977-10-10T07:00:00,223.000,.19230,.00297,.00000,.10336,.12324
1977-10-10T08:00:00,224.000,.18890,.00289,.00000,.10131,.12108
1977-10-10T09:00:00,225.000,.18559,.00280,.00000,.09927,.11894
1977-10-10T10:00:00,226.000,.18236,.00272,.00000,.09725,.11682
1977-10-10T11:00:00,227.000,.17920,.00264,.00000,.09524,.11473
1977-10-10T12:00:00,228.000,.17612,.00257,.00000,.09326,.11266
1977-10-10T13:00:00,229.000,.17310,.00250,.00000,.09129,.11062
1977-10-10T14:00:00,230.000,.17015,.00243,.00000,.08934,.10861
1977-10-10T15:00:00,231.000,.16725,.00236,.00000,.08741,.10662
1977-10-10T16:00:00,232.000,.16442,.00230,.00000,.08551,.10465
1977-10-10T17:00:00,233.000,.16164,.00224,.00000,.08364,.10271
1977-10-10T18:00:00,234.000,.15891,.00218,.00000,.08180,.10079
1977-10-10T19:00:00,235.000,.15624,.00212,.00000,.07999,.09889
1977-10-10T20:00:00,236.000,.15361,.00207,.00000,.07821,.09702
1977-10-10T21:00:00,237.000,.15102,.00201,.00000,.07646,.09517
1977-10-10T22:00:00,238.000,.14848,.00196,.00000,.07475,.09334
1977-10-10T23:00:00,239.000,.14598,.00192,.00000,.07308,.09154
1977-10-11T00:00:00,240.000,.14352,.00187,.00000,.07144,.08976
1977-10-11T01:00:00,241.000,.14109,.00182,.00000,.06984,.08801
1977-10-11T02:00:00,242.000,.13870,.00178,.00000,.06828,.08629
1977-10-11T03:00:00,243.000,.13634,.00174,.00000,.06675,.08459
1977-10-11T04:00:00,244.000,.13402,.00170,.00000,.06526,.08292
1977-10-11T05:00:00,245.000,.13173,.00166,.00000,.06381,.08128
1977-10-11T06:00:00,246.000,.12947,.00162,.00000,.06239,.07967
1977-10-11T07:00:00,247.000,.12725,.00158,.00000,.06101,.07809
1977-10-11T08:00:00,248.000,.12505,.00155,.00000,.05967,.07654
1977-10-11T09:00:00,249.000,.12289,.00151,.00000,.05836,.07502
1977-10-11T10:00:00,250.000,.12075,.00148,.00000,.05709,.07352
1977-10-11T11:00:00,251.000,.11865,.00145,.00000,.05585,.07206
1977-10-11T12:00:00,252.000,.11658,.00142,.00000,.05464,.07063
1977-10-11T13:00:00,253.000,.11454,.00139,.00000,.05347,.06924
1977-10-11T14:00:00,254.000,.11254,.00136,.00000,.05233,.06787
1977-10-11T15:00:00,255.000,.11056,.00133,.00000,.05122,.06653
1977-10-11T16:00:00,256.000,.10862,.00130,.00000,.05015,.06522
1977-10-11T17:00:00,257.000,.10671,.00128,.00000,.04910,.06394
1977-10-11T18:00:00,258.000,.10483,.00125,.00000,.04809,.06269
1977-10-11T19:00:00,259.000,.10299,.00123,.00000,.04710,.06148
1977-10-11T20:00:00,260.000,.10118,.00121,.00000,.04615,.06029
1977-10-11T21:00:00,261.000,.09940,.00118,.00000,.04522,.05913
1977-10-11T22:00:00,262.000,.09765,.00116,.00000,.04432,.05799
1977-10-11T23:00:00,263.000,.09594,.00114,.00000,.04344,.05689
1977-10-12T00:00:00,264.000,.09426,.00112,.00000,.04259,.05581
1977-10-12T01:00:00,265.000,.09261,.00110,.00000,.04177,.05476
1977-10-12T02:00:00,266.000,.09100,.00108,.00000,.04097,.05374
1977-10-12T03:00:00,267.000,.08942,.00106,.00000,.04020,.05274
1977-10-12T04:00:00,268.000,.08787,.00104,.00000,.03945,.05177
1977-10-12T05:00:00,269.000,.08635,.00103,.00000,.03872,.05083
1977-10-12T06:00:00,270.000,.08487,.00101,.00000,.03801,.04990
1977-10-12T07:00:00,271.000,.08341,.00099,.00000,.03733,.04900
1977-10-12T08:00:00,272.000,.08199,.00098,.00000,.03666,.04813
1977-10-12T09:00:00,273.000,.08060,.00096,.00000,.03602,.04728
1977-10-12T10:00:00,274.000,.07924,.00095,.00000,.03539,.04645
1977-10-12T11:00:00,275.000,.07791,.00093,.00000,.03479,.04564
1977-10-12T12:00:00,276.000,.07661,.00092,.00000,.03420,.04486
1977-10-12T13:00:00,277.000,.07533,.00090,.00000,.03363,.04409
1977-10-12T14:00:00,278.000,.07409,.00089,.00000,.03308,.04335
1977-10-12T15:00:00,279.000,.07288,.00088,.00000,.03254,.04262
1977-10-12T16:00:00,280.000,.07169,.00087,.00000,.03203,.04191
1977-10-12T17:00:00,281.000,.07053,.00085,.00000,.03152,.04123
1977-10-12T18:00:00,282.000,.06940,.00084,.00000,.03104,.04056
1977-10-12T19:00:00,283.000,.06829,.00083,.00000,.03056,.03991
1977-10-12T20:00:00,284.000,.06721,.00082,.00000,.03010,.03928
1977-10-12T21:00:00,285.000,.06615,.00081,.00000,.02966,.03866
1977-10-12T22:00:00,286.000,.06512,.00080,.00000,.02923,.03806
1977-10-12T23:00:00,287.000,.06412,.00079,.00000,.02881,.03748
1977-10-13T00:00:00,288.000,.06313,.00078,.00000,.02841,.03691
1977-10-13T01:00:00,289.000,.06217,.00077,.00000,.02801,.03636
1977-10-13T02:00:00,290.000,.06124,.00076,.00000,.02763,.03582
1977-10-13T03:00:00,291.000,.06032,.00075,.00000,.02726,.03530
1977-10-13T04:00:00,292.000,.05943,.00074,.00000,.02690,.03479
1977-10-13T05:00:00,293.000,.05856,.00074,.00000,.02656,.03430
1977-10-13T06:00:00,294.000,.05771,.00073,.00000,.02622,.03382
1977-10-13T07:00:00,295.000,.05688,.00072,.00000,.02589,.03335
1977-10-13T08:00:00,296.000,.05606,.00071,.00000,.02557,.03290
1977-10-13T09:00:00,297.000,.05527,.00070,.00000,.02527,.03245
1977-10-13T10:00:00,298.000,.05450,.00070,.00000,.02497,.03202
1977-10-13T11:00:00,299.000,.05375,.00069,.00000,.02468,.03160
1977-10-13T12:00:00,300.000,.05301,.00068,.00000,.02440,.03119
1977-10-13T13:00:00,301.000,.05229,.00068,.00000,.02413,.03080
1977-10-13T14:00:00,302.000,.05159,.00067,.00000,.02386,.03041
1977-10-13T15:00:00,303.000,.05091,.00066,.00000,.02361,.03004
1977-10-13T16:00:00,304.000,.05024,.00066,.00000,.02336,.02967
1977-10-13T17:00:00,305.000,.04959,.00065,.00000,.02312,.02931
1977-10-13T18:00:00,306.000,.04895,.00065,.00000,.02288,.02897
1977-10-13T19:00:00,307.000,.04833,.00064,.00000,.02266,.02863
1977-10-13T20:00:00,308.000,.04773,.00064,.00000,.02244,.02830
1977-10-13T21:00:00,309.000,.04714,.00063,.00000,.02222,.02798
1977-10-13T22:00:00,310.000,.04656,.00062,.00000,.02202,.02767
1977-10-13T23:00:00,311.000,.04599,.00062,.00000,.02181,.02737
1977-10-14T00:00:00,312.000,.04544,.00061,.00000,.02162,.02708
1977-10-14T01:00:00,313.000,.04491,.00061,.00000,.02143,.02679
1977-10-14T02:00:00,314.000,.04438,.00061,.00000,.02125,.02651
1977-10-14T03:00:00,315.000,.04387,.00060,.00000,.02107,.02624
1977-10-14T04:00:00,316.000,.04337,.00060,.00000,.02090,.02598
1977-10-14T05:00:00,317.000,.04289,.00059,.00000,.02073,.02572
1977-10-14T06:00:00,318.000,.04241,.00059,.00000,.02057,.02547
1977-10-14T07:00:00,319.000,.04195,.00058,.00000,.02041,.02523
1977-10-14T08:00:00,320.000,.04149,.00058,.00000,.02025,.02499
1977-10-14T09:00:00,321.000,.04105,.00058,.00000,.02011,.02476
1977-10-14T10:00:00,322.000,.04062,.00057,.00000,.01996,.02454
1977-10-14T11:00:00,323.000,.04019,.00057,.00000,.01982,.02432
1977-10-14T12:00:00,324.000,.03978,.00057,.00000,.01969,.02411
1977-10-14T13:00:00,325.000,.03938,.00056,.00000,.01955,.02390
1977-10-14T14:00:00,326.000,.03899,.00056,.00000,.01943,.02370
1977-10-14T15:00:00,327.000,.03860,.00055,.00000,.01930,.02351
1977-10-14T16:00:00,328.000,.03823,.00055,.00000,.01918,.02332
1977-10-14T17:00:00,329.000,.03836,.00065,.00000,.01947,.02358
1977-10-14T18:00:00,330.000,.05240,.00523,.00000,.03136,.03864
1977-10-14T19:00:00,331.000,.10737,.03823,.02640,.09782,.11129
1977-10-14T20:00:00,332.000,.17760,.17142,.11294,.44137,.18148
1977-10-14T21:00:00,333.000,.21632,.26423,.06406,1.10226,.18865
1977-10-14T22:00:00,334.000,.23639,.23021,.00287,1.53960,.20757
1977-10-14T23:00:00,335.000,.24999,.20845,.00000,1.67938,.33123
1977-10-15T00:00:00,336.000,.26825,.19637,.00000,1.70708,.61903
1977-10-15T01:00:00,337.000,.30997,.18073,.00000,1.72138,.99774
1977-10-15T02:00:00,338.000,.41076,.16099,.00000,1.75747,1.31562
1977-10-15T03:00:00,339.000,.58550,.14140,.00000,1.80944,1.51437
1977-10-15T04:00:00,340.000,.83679,.12232,.00000,1.86397,1.64503
1977-10-15T05:00:00,341.000,1.11783,.10520,.00000,1.90056,1.73402
1977-10-15T06:00:00,342.000,1.37294,.09074,.00000,1.90512,1.79670
1977-10-15T07:00:00,343.000,1.57835,.07905,.00000,1.87845,1.83639
1977-10-15T08:00:00,344.000,1.76175,.06842,.00000,1.82011,1.85527
1977-10-15T09:00:00,345.000,1.90029,.06035,.00000,1.74660,1.84910
1977-10-15T10:00:00,346.000,2.05391,.05231,.00000,1.65050,1.82999
1977-10-15T11:00:00,347.000,2.16630,.04647,.00000,1.55717,1.79445
1977-10-15T12:00:00,348.000,2.24940,.04136,.00000,1.45653,1.73853
1977-10-15T13:00:00,349.000,2.28855,.03689,.00000,1.35136,1.65997
1977-10-15T14:00:00,350.000,2.28110,.03301,.00000,1.24745,1.56549
1977-10-15T15:00:00,351.000,2.23911,.02972,.00000,1.15246,1.46932
1977-10-15T16:00:00,352.000,2.17368,.02690,.00000,1.06620,1.37633
1977-10-15T17:00:00,353.000,2.09169,.02443,.00000,.98664,1.28688
1977-10-15T18:00:00,354.000,1.99927,.02226,.00000,.91339,1.20202
1977-10-15T19:00:00,355.000,1.90130,.02034,.00000,.84611,1.12222
1977-10-15T20:00:00,356.000,1.80148,.01864,.00000,.78439,1.04763
1977-10-15T21:00:00,357.000,1.70243,.01713,.00000,.72784,.97819
1977-10-15T22:00:00,358.000,1.60592,.01578,.00000,.67605,.91372
1977-10-15T23:00:00,359.000,1.51313,.01458,.00000,.62862,.85398
1977-10-16T00:00:00,360.000,1.42473,.01350,.00000,.58516,.79867
1977-10-16T01:00:00,361.000,1.34108,.01252,.00000,.54532,.74752
1977-10-16T02:00:00,362.000,1.26231,.01165,.00000,.50877,.70021
1977-10-16T03:00:00,363.000,1.18839,.01085,.00000,.47520,.65646
1977-10-16T04:00:00,364.000,1.11921,.01013,.00000,.44437,.61600
1977-10-16T05:00:00,365.000,1.05456,.00948,.00000,.41602,.57857
1977-10-16T06:00:00,366.000,.99422,.00888,.00000,.38993,.54392
1977-10-16T07:00:00,367.000,.93795,.00834,.00000,.36592,.51182
1977-10-16T08:00:00,368.000,.88548,.00784,.00000,.34378,.48209
