Simulated discharge at the outlet at every model timestep.
Date_yyyy-mm-dd_hours(iso8601format),Time(hours),Outlet_Discharge(m3/s)
1977-10-06T21:15:21,141.25588,57.55035
1977-10-06T21:36:08,141.60227,53.79978
1977-10-06T21:57:57,141.96597,50.18689
1977-10-06T22:20:52,142.34786,46.71846
1977-10-06T22:44:55,142.74885,43.39901
1977-10-06T23:10:11,143.16988,40.23124
1977-10-06T23:36:43,143.61196,37.21599
1977-10-07T00:04:34,144.07615,34.35309
1977-10-07T00:33:48,144.56355,31.64150
1977-10-07T01:04:31,145.07532,29.07868
1977-10-07T01:36:45,145.61268,26.66211
1977-10-07T02:10:36,146.17690,24.38873
1977-10-07T02:46:09,146.76934,22.25535
1977-10-07T03:23:29,147.39140,20.25844
1977-10-07T04:02:40,148.04456,18.39432
1977-10-07T04:43:49,148.73038,16.65891
1977-10-07T05:27:01,149.45049,15.04816
1977-10-07T06:12:23,150.20661,13.55766
1977-10-07T07:00:01,151.00053,12.18289
1977-10-07T07:50:02,151.83414,10.91933
1977-10-07T08:42:34,152.70944,9.76211
1977-10-07T09:37:42,153.62851,8.70649
1977-10-07T10:35:36,154.59352,7.74729
1977-10-07T11:35:36,155.59352,6.88955
1977-10-07T12:35:36,156.59352,6.14825
1977-10-07T13:35:36,157.59352,5.50461
1977-10-07T14:35:36,158.59352,4.94408
1977-10-07T15:35:36,159.59352,4.45444
1977-10-07T16:35:36,160.59352,4.02547
1977-10-07T17:35:36,161.59352,3.64859
1977-10-07T18:35:36,162.59352,3.31644
1977-10-07T19:35:36,163.59352,3.02281
1977-10-07T20:35:36,164.59352,2.76247
1977-10-07T21:35:36,165.59352,2.53096
1977-10-07T22:35:36,166.59352,2.32450
1977-10-07T23:35:36,167.59352,2.13987
1977-10-08T00:35:36,168.59352,1.97430
1977-10-08T01:35:36,169.59352,1.82544
1977-10-08T02:35:36,170.59352,1.69126
1977-10-08T03:35:36,171.59352,1.57001
1977-10-08T04:35:36,172.59352,1.46017
1977-10-08T05:35:36,173.59352,1.36045
1977-10-08T06:35:36,174.59352,1.26971
1977-10-08T07:35:36,175.59352,1.18696
1977-10-08T08:35:36,176.59352,1.11133
1977-10-08T09:35:36,177.59352,1.04208
1977-10-08T10:35:36,178.59352,.97853
1977-10-08T11:35:36,179.59352,.92011
1977-10-08T12:22:20,180.37244,.88458
1977-10-08T12:44:41,180.74488,.87113
1977-10-08T13:06:00,181.10003,.85916
1977-10-08T13:25:03,181.41759,.84968
1977-10-08T13:44:06,181.73515,.84069
1977-10-08T14:04:06,182.06859,.83076
1977-10-08T14:25:07,182.41870,.81678
1977-10-08T14:47:10,182.78632,.80253
1977-10-08T15:10:20,183.17232,.78711
1977-10-08T15:34:39,183.57762,.77019
