Simulated discharge(m3/s) at the outlet - regular timestep    1.00 hours. Simulated discharge is the mean value over the timestep with the date at the end of the timestep
Date_yyyy/mm/dd_hours(iso8601format),Time(hours),Outlet-8,Channel-12,Channel-31,Channel-38,Channel-51,Channel-85,Channel-105
1980-01-29T04:00:00,676.000,13.47094,12.98192,11.10510,.15350,4.50585,2.24207,.23527
1980-01-29T05:00:00,677.000,13.49800,13.02887,11.25345,.16155,4.63400,2.29542,.25102
1980-01-29T06:00:00,678.000,13.64956,13.21109,11.51788,.16931,4.76429,2.34776,.26732
1980-01-29T07:00:00,679.000,13.92185,13.50831,11.84105,.17674,4.89056,2.40050,.28389
1980-01-29T08:00:00,680.000,14.27976,13.87696,12.18536,.18403,5.01346,2.45334,.30086
1980-01-29T09:00:00,681.000,14.68512,14.28250,12.53729,.19134,5.13454,2.50625,.31774
1980-01-29T10:00:00,682.000,15.10463,14.69613,12.88564,.19858,5.25207,2.55787,.33417
1980-01-29T11:00:00,683.000,15.52511,15.10795,13.22826,.20570,5.36641,2.60835,.35030
1980-01-29T12:00:00,684.000,15.94199,15.51485,13.56520,.21274,5.47724,2.65741,.36618
1980-01-29T13:00:00,685.000,16.35267,15.91501,13.89562,.21977,5.58466,2.70497,.38163
1980-01-29T14:00:00,686.000,16.75801,16.30968,14.22056,.22684,5.68973,2.75119,.39662
1980-01-29T15:00:00,687.000,17.15631,16.69691,14.53915,.23392,5.79317,2.79588,.41112
1980-01-29T16:00:00,688.000,17.54282,17.07282,14.84791,.24088,5.89105,2.83855,.42501
1980-01-29T17:00:00,689.000,17.92043,17.43905,15.14806,.24779,5.98446,2.87962,.43838
1980-01-29T18:00:00,690.000,18.28610,17.79291,15.43869,.25465,6.07409,2.91903,.45115
1980-01-29T19:00:00,691.000,18.64013,18.13551,15.72072,.26141,6.16030,2.95677,.46328
1980-01-29T20:00:00,692.000,18.98848,18.47092,15.99684,.26813,6.24420,2.99330,.47498
1980-01-29T21:00:00,693.000,19.32112,18.79097,16.25965,.27463,6.32387,3.02785,.48600
1980-01-29T22:00:00,694.000,19.64100,19.09950,16.51286,.28094,6.40054,3.06093,.49647
1980-01-29T23:00:00,695.000,19.94906,19.39663,16.75675,.28708,6.47427,3.09260,.50642
1980-01-30T00:00:00,696.000,20.24570,19.68264,16.99157,.29308,6.54503,3.12281,.51582
1980-01-30T01:00:00,697.000,20.52388,19.94881,17.20655,.29544,6.59770,3.14248,.51705
1980-01-30T02:00:00,698.000,20.78440,20.19307,17.38819,.30088,6.63387,3.14622,.52082
1980-01-30T03:00:00,699.000,21.03177,20.42169,17.54822,.30784,6.67386,3.14915,.52520
1980-01-30T04:00:00,700.000,21.26086,20.63478,17.69932,.31462,6.71123,3.14997,.52769
1980-01-30T05:00:00,701.000,21.47301,20.83279,17.83614,.32100,6.74203,3.14712,.52866
1980-01-30T06:00:00,702.000,21.67356,21.01815,17.95640,.32711,6.76669,3.14153,.52902
1980-01-30T07:00:00,703.000,21.85382,21.18244,18.05679,.33286,6.78577,3.13404,.52817
1980-01-30T08:00:00,704.000,22.01410,21.32671,18.14077,.33831,6.80072,3.12502,.52666
1980-01-30T09:00:00,705.000,22.15849,21.45538,18.21312,.34354,6.81273,3.11506,.52487
1980-01-30T10:00:00,706.000,22.28507,21.56726,18.27448,.34858,6.82235,3.10501,.52304
1980-01-30T11:00:00,707.000,22.40055,21.66867,18.32932,.35351,6.83066,3.09490,.52118
1980-01-30T12:00:00,708.000,22.50692,21.76152,18.37922,.35825,6.83849,3.08497,.51933
1980-01-30T13:00:00,709.000,22.60495,21.84664,18.42478,.36277,6.84572,3.07547,.51756
1980-01-30T14:00:00,710.000,22.69902,21.92798,18.46787,.36718,6.85236,3.06622,.51583
1980-01-30T15:00:00,711.000,22.78776,22.00414,18.50781,.37134,6.85862,3.05750,.51419
1980-01-30T16:00:00,712.000,22.87247,22.07645,18.54544,.37537,6.86469,3.04924,.51264
1980-01-30T17:00:00,713.000,22.95487,22.14618,18.58180,.37939,6.87078,3.04130,.51115
1980-01-30T18:00:00,714.000,23.03237,22.21136,18.61602,.38315,6.87686,3.03395,.50977
1980-01-30T19:00:00,715.000,23.10765,22.27434,18.64934,.38687,6.88304,3.02698,.50846
1980-01-30T20:00:00,716.000,23.18075,22.33522,18.68179,.39154,6.88926,3.02041,.50722
1980-01-30T21:00:00,717.000,23.25096,22.39344,18.71319,.39553,6.89542,3.01433,.50607
1980-01-30T22:00:00,718.000,23.32038,22.45077,18.74427,.39887,6.90168,3.00856,.50498
1980-01-30T23:00:00,719.000,23.38734,22.50578,18.77398,.40191,6.90786,3.00322,.50396
1980-01-31T00:00:00,720.000,23.45223,22.55883,18.80296,.40480,6.91411,2.99824,.50303
1980-01-31T01:00:00,721.000,23.52028,22.62599,18.85327,.41321,6.94145,2.99672,.51113
1980-01-31T02:00:00,722.000,23.60121,22.70640,18.93605,.41577,6.97734,3.00061,.50983
1980-01-31T03:00:00,723.000,23.66183,22.75597,18.97393,.41055,6.95051,2.98650,.49805
1980-01-31T04:00:00,724.000,23.66256,22.73617,18.91223,.40489,6.88472,2.96075,.48544
1980-01-31T05:00:00,725.000,23.57600,22.62519,18.76385,.39957,6.80434,2.93245,.47316
1980-01-31T06:00:00,726.000,23.40730,22.43716,18.56880,.39458,6.72126,2.90474,.46140
1980-01-31T07:00:00,727.000,23.18785,22.20687,18.35975,.38995,6.64130,2.87868,.45029
1980-01-31T08:00:00,728.000,22.94397,21.95879,18.14965,.38544,6.56493,2.85404,.43973
1980-01-31T09:00:00,729.000,22.69346,21.70816,17.94454,.38102,6.49222,2.83076,.42976
1980-01-31T10:00:00,730.000,22.44570,21.46249,17.74665,.37672,6.42311,2.80874,.42022
1980-01-31T11:00:00,731.000,22.20348,21.22353,17.55588,.37249,6.35706,2.78774,.41108
1980-01-31T12:00:00,732.000,21.96959,20.99350,17.37292,.36835,6.29415,2.76784,.40240
1980-01-31T13:00:00,733.000,21.74739,20.77542,17.19966,.36436,6.23501,2.74925,.39427
1980-01-31T14:00:00,734.000,21.53448,20.56683,17.03421,.36049,6.17888,2.73169,.38656
1980-01-31T15:00:00,735.000,21.33069,20.36755,16.87639,.35674,6.12561,2.71511,.37927
1980-01-31T16:00:00,736.000,21.13593,20.17741,16.72598,.35310,6.07502,2.69944,.37241
1980-01-31T17:00:00,737.000,20.94868,19.99488,16.58180,.34955,6.02663,2.68449,.36581
1980-01-31T18:00:00,738.000,20.76938,19.82037,16.44401,.34610,5.98042,2.67024,.35950
1980-01-31T19:00:00,739.000,20.59997,19.65572,16.31391,.34278,5.93678,2.65685,.35357
1980-01-31T20:00:00,740.000,20.43813,19.49860,16.18969,.33961,5.89531,2.64416,.34795
1980-01-31T21:00:00,741.000,20.28345,19.34864,16.07119,.33654,5.85625,2.63212,.34262
1980-01-31T22:00:00,742.000,20.13565,19.20556,15.95829,.33353,5.81902,2.62071,.33757
1980-01-31T23:00:00,743.000,19.99358,19.06822,15.84995,.33058,5.78306,2.60982,.33274
1980-02-01T00:00:00,744.000,19.85718,18.93680,15.74627,.32796,5.74889,2.59951,.32833
1980-02-01T01:00:00,745.000,19.73532,18.82468,15.66586,.33176,5.73733,2.59307,.32970
1980-02-01T02:00:00,746.000,19.63095,18.72813,15.60951,.32771,5.72646,2.58509,.32614
1980-02-01T03:00:00,747.000,19.50098,18.60038,15.51027,.31789,5.67442,2.56530,.31756
1980-02-01T04:00:00,748.000,19.33784,18.43291,15.35000,.30842,5.60484,2.54031,.30899
1980-02-01T05:00:00,749.000,19.11451,18.20242,15.12948,.29920,5.52678,2.51278,.30042
1980-02-01T06:00:00,750.000,18.84192,17.92548,14.88091,.29062,5.44912,2.48566,.29231
1980-02-01T07:00:00,751.000,18.54720,17.63155,14.63235,.28285,5.37640,2.46030,.28492
1980-02-01T08:00:00,752.000,18.22124,17.31132,14.37262,.27503,5.30301,2.43460,.27758
1980-02-01T09:00:00,753.000,17.91015,17.00895,14.13289,.26790,5.23664,2.41114,.27092
1980-02-01T10:00:00,754.000,17.60559,16.71467,13.90224,.26106,5.17321,2.38863,.26456
1980-02-01T11:00:00,755.000,17.29934,16.41920,13.67263,.25422,5.11025,2.36619,.25824
1980-02-01T12:00:00,756.000,17.02041,16.15056,13.46482,.24801,5.05326,2.34583,.25251
1980-02-01T13:00:00,757.000,16.74294,15.88416,13.25912,.24182,4.99676,2.32560,.24684
1980-02-01T14:00:00,758.000,16.47772,15.63009,13.06323,.23587,4.94287,2.30629,.24147
1980-02-01T15:00:00,759.000,16.23145,15.39465,12.88199,.23028,4.89293,2.28837,.23651
1980-02-01T16:00:00,760.000,15.98199,15.15654,12.69875,.22458,4.84238,2.27020,.23150
1980-02-01T17:00:00,761.000,15.75433,14.93938,12.53153,.21936,4.79616,2.25357,.22693
1980-02-01T18:00:00,762.000,15.53543,14.73085,12.37083,.21432,4.75167,2.23759,.22255
1980-02-01T19:00:00,763.000,15.31693,14.52306,12.21068,.20929,4.70724,2.22183,.21819
1980-02-01T20:00:00,764.000,15.11846,14.33452,12.06552,.20470,4.66690,2.20753,.21423
1980-02-01T21:00:00,765.000,14.92135,14.14751,11.92161,.20012,4.62678,2.19318,.21029
1980-02-01T22:00:00,766.000,14.73306,13.96907,11.78428,.19571,4.58825,2.17931,.20650
1980-02-01T23:00:00,767.000,14.55813,13.80345,11.65679,.19160,4.55223,2.16630,.20298
1980-02-02T00:00:00,768.000,14.38140,13.63553,11.52721,.18766,4.51592,2.15337,.19958
1980-02-02T01:00:00,769.000,14.23634,13.49308,11.41833,.18593,4.49262,2.14653,.19768
1980-02-02T02:00:00,770.000,14.09572,13.36477,11.32704,.18224,4.47383,2.13892,.19454
1980-02-02T03:00:00,771.000,13.96761,13.25106,11.24458,.17803,4.45308,2.12850,.19105
1980-02-02T04:00:00,772.000,13.85289,13.14923,11.16600,.17396,4.43259,2.11807,.18768
1980-02-02T05:00:00,773.000,13.74845,13.05576,11.09087,.17015,4.41426,2.10865,.18450
1980-02-02T06:00:00,774.000,13.65204,12.96929,11.02093,.16659,4.39877,2.10026,.18152
1980-02-02T07:00:00,775.000,13.56329,12.89010,10.95766,.16323,4.38604,2.09271,.17870
1980-02-02T08:00:00,776.000,13.48250,12.81865,10.90150,.16002,4.37561,2.08580,.17603
1980-02-02T09:00:00,777.000,13.40985,12.75504,10.85193,.15697,4.36699,2.07939,.17350
1980-02-02T10:00:00,778.000,13.34493,12.69879,10.80808,.15406,4.35975,2.07338,.17110
1980-02-02T11:00:00,779.000,13.28696,12.64904,10.76907,.15130,4.35353,2.06770,.16881
1980-02-02T12:00:00,780.000,13.23465,12.60452,10.73385,.14865,4.34806,2.06227,.16661
1980-02-02T13:00:00,781.000,13.18745,12.56465,10.70200,.14612,4.34316,2.05706,.16450
1980-02-02T14:00:00,782.000,13.14482,12.52888,10.67312,.14371,4.33873,2.05210,.16250
1980-02-02T15:00:00,783.000,13.10563,12.49619,10.64646,.14141,4.33463,2.04730,.16055
1980-02-02T16:00:00,784.000,13.06929,12.46603,10.62166,.13921,4.33075,2.04265,.15868
1980-02-02T17:00:00,785.000,13.03530,12.43794,10.59840,.13711,4.32704,2.03816,.15689
1980-02-02T18:00:00,786.000,13.00329,12.41157,10.57644,.13511,4.32343,2.03380,.15517
1980-02-02T19:00:00,787.000,12.97297,12.38665,10.55557,.13320,4.31989,2.02955,.15351
1980-02-02T20:00:00,788.000,12.94405,12.36296,10.53564,.13137,4.31640,2.02542,.15191
1980-02-02T21:00:00,789.000,12.91631,12.34029,10.51652,.12961,4.31293,2.02138,.15037
1980-02-02T22:00:00,790.000,12.88959,12.31849,10.49811,.12790,4.30948,2.01743,.14888
1980-02-02T23:00:00,791.000,12.86377,12.29746,10.48032,.12624,4.30602,2.01356,.14743
1980-02-03T00:00:00,792.000,12.83962,12.27759,10.46343,.12473,4.30312,2.01021,.14609
1980-02-03T01:00:00,793.000,12.82144,12.26235,10.45037,.12384,4.30537,2.01129,.14552
1980-02-03T02:00:00,794.000,12.80900,12.25314,10.44650,.12345,4.31520,2.01746,.14605
1980-02-03T03:00:00,795.000,12.80565,12.25388,10.45768,.12337,4.33310,2.02742,.14754
1980-02-03T04:00:00,796.000,12.81588,12.26931,10.48639,.12352,4.35810,2.04016,.14980
1980-02-03T05:00:00,797.000,12.84298,12.30223,10.53233,.12385,4.38870,2.05493,.15268
1980-02-03T06:00:00,798.000,12.88803,12.35299,10.59362,.12431,4.42342,2.07120,.15605
1980-02-03T07:00:00,799.000,12.95020,12.42026,10.66770,.12487,4.46111,2.08855,.15978
1980-02-03T08:00:00,800.000,13.02751,12.50175,10.75198,.12551,4.50089,2.10667,.16381
1980-02-03T09:00:00,801.000,13.11749,12.59488,10.84422,.12622,4.54202,2.12529,.16808
1980-02-03T10:00:00,802.000,13.21766,12.69725,10.94242,.12696,4.58396,2.14423,.17252
1980-02-03T11:00:00,803.000,13.32572,12.80661,11.04472,.12774,4.62623,2.16330,.17709
1980-02-03T12:00:00,804.000,13.43960,12.92096,11.14971,.12855,4.66846,2.18235,.18173
1980-02-03T13:00:00,805.000,13.55750,13.03866,11.25629,.12940,4.71034,2.20126,.18641
1980-02-03T14:00:00,806.000,13.67800,13.15840,11.36362,.13028,4.75168,2.21992,.19109
1980-02-03T15:00:00,807.000,13.79999,13.27919,11.47099,.13121,4.79236,2.23825,.19576
1980-02-03T16:00:00,808.000,13.92258,13.40023,11.57791,.13216,4.83228,2.25623,.20038
1980-02-03T17:00:00,809.000,14.04511,13.52091,11.68390,.13316,4.87137,2.27385,.20495
1980-02-03T18:00:00,810.000,14.16732,13.64070,11.78859,.13418,4.90958,2.29103,.20944
1980-02-03T19:00:00,811.000,14.28827,13.75918,11.89172,.13523,4.94685,2.30775,.21384
1980-02-03T20:00:00,812.000,14.40758,13.87602,11.99307,.13630,4.98311,2.32396,.21811
1980-02-03T21:00:00,813.000,14.52508,13.99093,12.09247,.13740,5.01834,2.33966,.22227
1980-02-03T22:00:00,814.000,14.64056,14.10372,12.18979,.13853,5.05252,2.35485,.22632
1980-02-03T23:00:00,815.000,14.75384,14.21424,12.28491,.13968,5.08564,2.36953,.23026
1980-02-04T00:00:00,816.000,14.85609,14.31549,12.37289,.14023,5.11357,2.38245,.23298
1980-02-04T01:00:00,817.000,14.85172,14.35007,12.42513,.13407,5.07713,2.39798,.22341
1980-02-04T02:00:00,818.000,14.93278,14.41906,12.45784,.13778,5.06338,2.43467,.23277
1980-02-04T03:00:00,819.000,15.09450,14.54737,12.53352,.14919,5.22121,2.50525,.25856
1980-02-04T04:00:00,820.000,15.35027,14.81359,12.84840,.16406,5.46698,2.60540,.29319
1980-02-04T05:00:00,821.000,15.80316,15.31674,13.44688,.18133,5.76194,2.72357,.33421
1980-02-04T06:00:00,822.000,16.53236,16.09716,14.27298,.20054,6.09864,2.85269,.38004
1980-02-04T07:00:00,823.000,17.51773,17.12047,15.25844,.22186,6.45219,2.98895,.42954
1980-02-04T08:00:00,824.000,18.70067,18.32309,16.33340,.24524,6.80657,3.12969,.48185
1980-02-04T09:00:00,825.000,20.01638,19.63849,17.46123,.27027,7.15523,3.27677,.54637
1980-02-04T10:00:00,826.000,21.41130,21.02139,18.62539,.29653,7.50875,3.43315,.61064
1980-02-04T11:00:00,827.000,22.85874,22.44997,19.80745,.32380,7.86284,3.58170,.66288
1980-02-04T12:00:00,828.000,24.32907,23.89243,20.98759,.35566,8.20761,3.72024,.71060
1980-02-04T13:00:00,829.000,25.80019,25.33380,22.15162,.39419,8.53789,3.85697,.75590
1980-02-04T14:00:00,830.000,27.26086,26.75826,23.28375,.42491,8.85572,3.99517,.79908
1980-02-04T15:00:00,831.000,28.65448,28.09849,24.35333,.45182,9.15904,4.12004,.83976
1980-02-04T16:00:00,832.000,29.93197,29.31996,25.33782,.47747,9.44186,4.23062,.87780
1980-02-04T17:00:00,833.000,31.10235,30.44114,26.24690,.50256,9.70402,4.33267,.91357
1980-02-04T18:00:00,834.000,32.18398,31.47715,27.09281,.52696,9.95224,4.43023,.94841
1980-02-04T19:00:00,835.000,33.18459,32.43466,27.87695,.55071,10.19084,4.52412,.98118
1980-02-04T20:00:00,836.000,34.11092,33.32105,28.60635,.57390,10.41946,4.61149,1.01239
1980-02-04T21:00:00,837.000,34.97255,34.14741,29.29114,.59645,10.63682,4.69342,1.04056
1980-02-04T22:00:00,838.000,35.78385,34.92565,29.93918,.61845,10.83951,4.76842,1.06442
1980-02-04T23:00:00,839.000,36.55224,35.66104,30.55053,.63973,11.01271,4.83625,1.08624
1980-02-05T00:00:00,840.000,37.27489,36.34862,31.09887,.66019,11.13138,4.88940,1.10659
1980-02-05T01:00:00,841.000,37.90328,36.94160,31.54238,.67942,11.20641,4.91426,1.11624
1980-02-05T02:00:00,842.000,38.37024,37.37512,31.84477,.68958,11.20250,4.88241,1.09949
1980-02-05T03:00:00,843.000,38.60184,37.56272,31.92996,.69567,11.12836,4.82750,1.06374
1980-02-05T04:00:00,844.000,38.55739,37.45675,31.71644,.69046,10.95354,4.73669,1.01505
1980-02-05T05:00:00,845.000,38.20958,37.04331,31.20826,.68248,10.70231,4.61947,.96618
1980-02-05T06:00:00,846.000,37.60935,36.39373,30.53833,.67571,10.43742,4.50173,.92196
1980-02-05T07:00:00,847.000,36.86591,35.62628,29.83128,.66994,10.18689,4.39334,.88257
1980-02-05T08:00:00,848.000,36.08104,34.83794,29.15337,.66492,9.95743,4.29628,.84861
1980-02-05T09:00:00,849.000,35.31674,34.08185,28.52781,.66046,9.74918,4.20919,.81804
1980-02-05T10:00:00,850.000,34.60067,33.37899,27.95599,.65638,9.55974,4.12981,.78973
1980-02-05T11:00:00,851.000,33.94019,32.73302,27.43327,.65258,9.38628,4.05685,.76359
1980-02-05T12:00:00,852.000,33.33364,32.14068,26.95422,.64898,9.22653,3.98954,.73937
1980-02-05T13:00:00,853.000,32.77582,31.59609,26.51325,.64553,9.07886,3.92724,.71684
1980-02-05T14:00:00,854.000,32.26115,31.09367,26.10569,.64220,8.94173,3.86956,.69595
1980-02-05T15:00:00,855.000,31.78553,30.62964,25.72801,.63898,8.81400,3.81612,.67658
1980-02-05T16:00:00,856.000,31.34154,30.19503,25.37712,.63582,8.69500,3.76660,.65868
1980-02-05T17:00:00,857.000,30.91690,29.77704,25.05020,.63274,8.58407,3.72049,.64195
1980-02-05T18:00:00,858.000,30.50649,29.37275,24.74494,.62975,8.48041,3.67753,.62632
1980-02-05T19:00:00,859.000,30.11353,28.98697,24.46261,.62794,8.38371,3.63748,.61173
1980-02-05T20:00:00,860.000,29.73853,28.61848,24.18368,.61893,8.29118,3.60012,.59811
1980-02-05T21:00:00,861.000,29.36939,28.25320,23.89002,.60598,8.20239,3.56530,.58541
1980-02-05T22:00:00,862.000,28.99756,27.88391,23.58828,.59198,8.11812,3.53286,.57360
1980-02-05T23:00:00,863.000,28.62472,27.51426,23.28836,.57761,8.03855,3.50253,.56249
1980-02-06T00:00:00,864.000,28.25637,27.15038,22.99635,.56335,7.96337,3.47404,.55205
1980-02-06T01:00:00,865.000,27.89433,26.79394,22.71211,.54906,7.88878,3.44519,.54176
1980-02-06T02:00:00,866.000,27.53814,26.44393,22.43039,.53454,7.81059,3.41435,.53145
1980-02-06T03:00:00,867.000,27.18642,26.09764,22.14750,.52000,7.72980,3.38251,.52148
1980-02-06T04:00:00,868.000,26.83645,25.75240,21.86199,.50569,7.64850,3.35076,.51194
1980-02-06T05:00:00,869.000,26.48640,25.40657,21.57138,.49175,7.56830,3.31976,.50285
1980-02-06T06:00:00,870.000,26.13453,25.05836,21.27581,.47828,7.49035,3.28991,.49426
1980-02-06T07:00:00,871.000,25.78206,24.70944,20.97967,.46536,7.41522,3.26130,.48606
1980-02-06T08:00:00,872.000,25.43137,24.36310,20.68817,.45288,7.34307,3.23396,.47826
1980-02-06T09:00:00,873.000,25.08615,24.02349,20.40508,.44084,7.27400,3.20790,.47084
1980-02-06T10:00:00,874.000,24.75030,23.69423,20.13250,.42926,7.20817,3.18311,.46379
1980-02-06T11:00:00,875.000,24.42603,23.37706,19.87142,.41817,7.14590,3.15955,.45710
1980-02-06T12:00:00,876.000,24.11489,23.07343,19.62236,.40756,7.08662,3.13718,.45074
1980-02-06T13:00:00,877.000,23.81736,22.78344,19.38537,.39743,7.03002,3.11617,.44471
1980-02-06T14:00:00,878.000,23.53326,22.50682,19.15993,.38780,6.97679,3.09536,.43899
1980-02-06T15:00:00,879.000,23.26272,22.24365,18.94604,.37855,6.92586,3.07320,.43356
1980-02-06T16:00:00,880.000,23.00468,21.99266,18.74129,.36970,6.86901,3.05163,.42843
1980-02-06T17:00:00,881.000,22.75747,21.75199,18.54216,.36120,6.80952,3.03128,.42356
1980-02-06T18:00:00,882.000,22.51888,21.51926,18.34803,.35305,6.75096,3.01217,.41893
1980-02-06T19:00:00,883.000,22.28767,21.29366,18.16003,.34526,6.69453,2.99418,.41450
1980-02-06T20:00:00,884.000,22.06416,21.07583,17.97878,.33781,6.64048,2.97724,.41030
1980-02-06T21:00:00,885.000,21.84842,20.86568,17.80429,.33068,6.58881,2.96124,.40631
1980-02-06T22:00:00,886.000,21.64067,20.66356,17.63660,.32390,6.53946,2.94617,.40252
1980-02-06T23:00:00,887.000,21.44115,20.46940,17.47583,.31741,6.49239,2.93211,.39891
1980-02-07T00:00:00,888.000,21.25044,20.28376,17.32258,.31122,6.44799,2.91910,.39551
1980-02-07T01:00:00,889.000,21.07292,20.10844,17.15467,.29486,6.37410,2.90539,.38699
1980-02-07T02:00:00,890.000,20.92142,19.92513,16.94637,.28791,6.31209,2.90804,.40118
1980-02-07T03:00:00,891.000,20.80616,19.78695,16.82530,.28883,6.35029,2.95548,.43215
1980-02-07T04:00:00,892.000,20.77808,19.76222,16.88336,.29068,6.45578,3.03395,.46946
1980-02-07T05:00:00,893.000,20.90225,19.90235,17.11202,.29242,6.60103,3.12835,.51029
1980-02-07T06:00:00,894.000,21.18770,20.19845,17.43959,.29393,6.76738,3.22992,.55304
1980-02-07T07:00:00,895.000,21.58397,20.59054,17.79979,.29529,6.94031,3.33390,.59600
1980-02-07T08:00:00,896.000,22.04143,21.03221,18.16801,.29656,7.11536,3.43480,.63856
1980-02-07T09:00:00,897.000,22.52296,21.48902,18.52849,.29780,7.28576,3.52416,.67998
1980-02-07T10:00:00,898.000,22.99910,21.93488,18.86913,.29902,7.44624,3.60377,.72294
1980-02-07T11:00:00,899.000,23.45566,22.35947,19.18650,.30025,7.60014,3.67873,.76582
1980-02-07T12:00:00,900.000,23.89548,22.76405,19.46826,.30149,7.72178,3.74545,.80150
1980-02-07T13:00:00,901.000,24.24721,23.08661,19.69198,.30276,7.80725,3.80422,.83363
1980-02-07T14:00:00,902.000,24.49581,23.32027,19.85752,.30404,7.87272,3.85720,.86346
1980-02-07T15:00:00,903.000,24.67746,23.49234,19.98054,.30532,7.92720,3.90530,.89101
1980-02-07T16:00:00,904.000,24.81264,23.62202,20.07752,.30661,7.97508,3.95015,.91772
1980-02-07T17:00:00,905.000,24.91574,23.72303,20.15760,.30790,8.01820,3.98835,.93323
1980-02-07T18:00:00,906.000,24.99734,23.80483,20.22496,.30919,8.04807,3.98813,.91732
1980-02-07T19:00:00,907.000,25.06276,23.87121,20.27572,.31048,8.04933,3.95898,.89467
1980-02-07T20:00:00,908.000,25.11079,23.91931,20.30244,.31175,8.02585,3.92162,.87124
1980-02-07T21:00:00,909.000,25.13728,23.94489,20.30509,.31302,7.99055,3.88269,.84793
1980-02-07T22:00:00,910.000,25.14134,23.94849,20.29103,.31429,7.95162,3.84430,.82542
1980-02-07T23:00:00,911.000,25.12816,23.93640,20.26851,.31550,7.91258,3.80775,.80419
1980-02-08T00:00:00,912.000,25.10413,23.91520,20.24231,.31678,7.87451,3.77322,.78422
1980-02-08T01:00:00,913.000,25.05245,23.85969,20.19052,.31138,7.82019,3.73930,.76427
1980-02-08T02:00:00,914.000,24.94947,23.75778,20.07822,.31002,7.74772,3.70694,.75246
1980-02-08T03:00:00,915.000,24.82242,23.63476,19.96673,.31230,7.71633,3.70059,.74830
1980-02-08T04:00:00,916.000,24.68469,23.50918,19.89808,.31407,7.71030,3.70672,.74605
1980-02-08T05:00:00,917.000,24.57128,23.41411,19.87077,.31501,7.71493,3.71614,.74464
1980-02-08T06:00:00,918.000,24.48694,23.34701,19.85950,.31537,7.72180,3.72624,.74368
1980-02-08T07:00:00,919.000,24.41967,23.29318,19.84832,.31531,7.72812,3.73646,.74301
1980-02-08T08:00:00,920.000,24.35814,23.24195,19.83190,.31499,7.73329,3.74639,.74256
1980-02-08T09:00:00,921.000,24.29208,23.18502,19.80914,.31448,7.73772,3.75642,.74227
1980-02-08T10:00:00,922.000,24.22375,23.12542,19.78292,.31387,7.74146,3.76593,.74211
1980-02-08T11:00:00,923.000,24.15004,23.06082,19.75328,.31318,7.74500,3.77546,.74203
1980-02-08T12:00:00,924.000,24.07595,22.99584,19.72301,.31246,7.74823,3.78450,.74202
1980-02-08T13:00:00,925.000,24.00052,22.92985,19.69234,.31172,7.75126,3.79335,.74205
1980-02-08T14:00:00,926.000,23.92617,22.86502,19.66201,.31097,7.75410,3.80187,.74213
1980-02-08T15:00:00,927.000,23.85388,22.80210,19.63213,.31022,7.75684,3.81001,.74223
1980-02-08T16:00:00,928.000,23.78214,22.73977,19.60223,.30947,7.75972,3.81800,.74235
1980-02-08T17:00:00,929.000,23.71420,22.68088,19.57403,.30875,7.76249,3.82549,.74248
1980-02-08T18:00:00,930.000,23.64638,22.62235,19.54614,.30801,7.76520,3.83294,.74262
1980-02-08T19:00:00,931.000,23.58337,22.56821,19.52028,.30732,7.76767,3.83988,.74277
1980-02-08T20:00:00,932.000,23.52153,22.51519,19.49481,.30662,7.77009,3.84672,.74292
1980-02-08T21:00:00,933.000,23.46278,22.46491,19.47053,.30595,7.77242,3.85321,.74307
1980-02-08T22:00:00,934.000,23.40606,22.41650,19.44704,.30529,7.77468,3.85947,.74321
1980-02-08T23:00:00,935.000,23.35115,22.36977,19.42426,.30464,7.77688,3.86554,.74336
1980-02-09T00:00:00,936.000,23.29922,22.32591,19.40296,.30425,7.77929,3.87140,.74368
1980-02-09T01:00:00,937.000,23.25929,22.30414,19.40918,.31221,7.81440,3.88316,.74852
1980-02-09T02:00:00,938.000,23.28907,22.35389,19.51129,.32009,7.89339,3.90460,.75668
1980-02-09T03:00:00,939.000,23.34073,22.41843,19.60752,.31500,7.89901,3.89584,.74549
1980-02-09T04:00:00,940.000,23.35107,22.42564,19.57524,.30638,7.82380,3.85372,.72630
1980-02-09T05:00:00,941.000,23.26357,22.32013,19.39674,.29804,7.71127,3.80064,.70761
1980-02-09T06:00:00,942.000,23.06074,22.09760,19.12385,.29047,7.59012,3.74855,.69068
1980-02-09T07:00:00,943.000,22.76900,21.79388,18.81240,.28358,7.47344,3.70039,.67530
1980-02-09T08:00:00,944.000,22.42895,21.45195,18.49778,.27722,7.36564,3.65623,.66124
1980-02-09T09:00:00,945.000,22.07373,21.10285,18.19589,.27125,7.26669,3.61568,.64834
1980-02-09T10:00:00,946.000,21.72321,20.76295,17.91081,.26559,7.17520,3.57830,.63646
1980-02-09T11:00:00,947.000,21.38670,20.43903,17.64342,.26020,7.09014,3.54373,.62548
1980-02-09T12:00:00,948.000,21.06742,20.13299,17.39233,.25506,7.01070,3.51166,.61527
1980-02-09T13:00:00,949.000,20.76562,19.84417,17.15598,.25015,6.93634,3.48187,.60583
1980-02-09T14:00:00,950.000,20.48039,19.57169,16.93332,.24546,6.86649,3.45410,.59702
1980-02-09T15:00:00,951.000,20.21029,19.31390,16.72277,.24095,6.80062,3.42810,.58876
1980-02-09T16:00:00,952.000,19.95422,19.06977,16.52369,.23660,6.73837,3.40373,.58103
